keywords,sentiment_coeff
concentrated,1.1426445872498336
silently,1.3774274616529942
damp,1.192084809477271
path,1.1025882801269655
sometimes,-1.1425144443695974
indifferent,1.325590641237283
situated,-1.1641234189432357
boundary,-1.241527028586877
wealthy,1.2298103208942135
site,-1.2348714509848904
grew,1.1872765630937454
trees,1.1058292697795153
eager,1.2993481865331609
trace,-1.1452941784519073
listening,1.4078117777555519
losing,1.2433574231405697
tree,1.227464832481587
dried,1.0997982628451273
gathering,1.5644134963215224
dust,1.1137745823685385
envelope,1.2473047307028862
examining,-1.2312898249832573
highroad,1.1862416193123262
carrying,1.074296604925177
holding,1.2969440784228399
growing,-1.036768401439987
leg,1.042179829780614
indian,-1.1982804867367993
holder,1.0940299126558601
knife,-1.0902580620523092
calmly,1.7217439090085809
cleared,1.1066824330574039
although,-1.4205935599318853
impressed,-1.268744254922626
research,-1.1374683710975608
meant,1.2497107895263269
distinctly,1.5543438327144672
folded,1.2671818121628011
map,-1.0325278151297734
colony,-1.269415362401365
utter,1.441031273562249
possession,-1.1761385770163137
conception,-1.1823279683263237
approached,1.3966049119649437
judge,1.283059271140618
distinct,-1.2136933122347535
injury,-1.2103607723908743
special,-1.1378832755770818
varieties,-1.2484273846062062
stump,-1.303858834789889
variety,-1.2097224677135925
net,-1.2126681743306151
cord,-1.0953456812710223
possessed,-1.2516960919558966
strength,-1.1822394670141452
beard,-1.0442848888035983
eyebrows,1.180906350042403
combined,-1.4207457862275916
chronic,-1.2043761527157841
disease,-1.2408861842886778
avoid,1.0785765208955633
answering,1.6016252782146148
sank,1.3310334400804005
break,-1.0935834165107183
required,-1.250842505731368
acting,-1.2787850471531177
extremity,-1.1474239779752555
needed,1.2168555481790235
luck,1.2221970632790273
stopping,1.4867468017897383
wagons,1.1518960484670846
convoy,1.267063168725529
attacked,-1.1238710494457764
boys,1.3290252761553423
killed,1.21534430771524
wagon,1.3469106617094173
fixed,1.0716865225009287
touching,1.4545566561961984
shaking,1.3441701447892924
worse,1.2393963826748298
stroke,-1.1289913075098201
property,-1.1690779845988284
mixed,-1.1741249222124335
regard,-1.167001443742081
bond,-1.3437490332920754
desperate,1.358762546802759
limb,-1.1571030809468714
foul,1.1846140528672215
tongue,1.0763265845374226
beast,1.6378595269678942
cover,1.1515451886935923
fetch,1.515248222358229
signed,-1.099072815442214
exposed,-1.1308957980602856
deed,1.2486084801312007
condemned,-1.1564906734371474
easier,1.3060816739582728
giant,-1.1987444328694417
frame,1.2271438060715685
submitted,-1.1618208884076957
defending,-1.2615741598918437
happily,1.4958397777348726
records,-1.3495655074819852
qualities,-1.2551833778464287
degree,-1.1764690507254951
skill,-1.227186688858104
logical,-1.2495296951235357
proof,-1.2293617838558004
greater,-1.1794674277372057
retain,-1.3726928620151562
club,1.098565100007837
island,-1.0177760940359482
poisoning,-1.330104903446267
wound,-1.1096773438183913
september,-1.0806022510358793
exceptional,-1.359814630896717
screamed,1.5415110401689591
forces,-1.1616876746596945
mankind,1.1167224186894555
storm,1.2932733576868225
louder,1.3625022234627477
text,-1.1885551654527902
encourage,-1.3480010998347574
lamp,1.2085217295844246
bearing,1.1105429306912609
anxiously,1.7433411466598645
owe,1.252467751466658
dry,1.0293326895433679
major,1.1442263328600513
appeal,-1.1564407591691934
awful,1.3785576398810029
sons,1.1130017300062536
joseph,1.0444054307701025
factory,-1.1410434538722403
enlarged,-1.1986620004200517
retire,1.3504580011697462
america,-1.1867793671290667
florida,-1.240612892442185
reported,1.2805278165997656
war,-1.0626560720414535
fought,-1.1195386725843435
jackson,-1.0760703156418454
colonel,1.3215050425923944
lee,-1.100708301234287
negroes,-1.357539131755389
republican,-1.1843864606603123
fields,1.0457548199953712
exercise,-1.1446263521475692
drank,1.5559570803727105
begged,1.3083805235300536
representative,-1.160951509802609
sixteen,1.11185306913428
liked,1.4229907823353596
exception,-1.2349023817788014
permit,-1.4624175365507421
collection,-1.2333061869719366
trunks,-1.1250872849501585
bundles,-1.1529532479790583
foreign,-1.1359178457886066
stamp,-1.1683962992828216
receive,-1.0892836151237433
bills,-1.2477502396596913
india,-1.2009957855083353
fallen,1.1673122488659582
skin,-1.1529200791912304
trembling,1.3264698960504333
k,-1.033301310953266
flap,-1.1648648053431478
terror,1.2090595754697648
belonged,1.282219825187727
oath,1.1537772736552114
burning,1.106926974934475
mass,-1.0825370571123842
enjoy,1.2929576943610748
shows,-1.1307626227244485
sensation,-1.0557111468077833
spend,1.2957538841671605
tear,1.264692812064248
sheep,1.1702957157523013
bar,1.1684052164968637
green,1.1087195950200757
14,-1.2084645123170292
reception,1.1613435735303566
supposed,-1.1655836280795158
10,-1.1498540822575185
destroyed,-1.1777072935703075
soldier,1.4090285976827273
reconstruction,-1.3000094851240953
southern,-1.2336071320701576
politics,-1.1570119410857056
opposing,-1.3663836604251636
carpet,1.2633960592258182
beginning,-1.10900448183289
january,-1.1520150406505485
85,-1.2568966871422407
newly,-1.059572243550558
courage,1.248099922109115
nonsense,1.285586523553079
vain,1.3595340944304914
command,1.1028120704374036
hill,1.1559625190429497
senseless,1.3791832044327565
skull,-1.1068823192721162
hesitation,1.2199316197588865
causes,-1.2468588225302322
unable,1.1811430998230186
record,-1.4285202295537145
roads,-1.1240575862419337
troubles,1.3005515618725976
dependent,-1.5972180591865073
pressing,1.1297157819570638
elapsed,-1.086163112018669
begun,1.2205282926613616
generation,-1.1934145825554041
comfort,1.3027670323368128
shape,-1.1609018103688171
eastern,-1.1920836536103188
division,-1.119464997659745
message,1.114890857472824
guard,1.1277988619974013
act,-1.159454889839688
relations,-1.1144997096670073
advised,1.2613204260846231
acted,-1.1627610843453167
margins,-1.1818815911215437
particular,-1.1361940912904078
destruction,-1.1942520594349058
page,1.0225784538488816
undoubtedly,-1.480385933018042
visited,-1.1218913253667948
described,-1.1889362020654184
web,-1.1593893143132203
punish,1.2022999914886061
parties,-1.0704661787727643
pulling,1.4802971494280472
meanwhile,1.3661166859294098
safety,-1.2906667470246616
elements,-1.2328361729769168
glow,1.455942445807948
elbows,1.3521148342606402
ideal,-1.4123025345429223
understood,1.2079670905719573
attain,-1.2078311801232686
sought,-1.1786291099822315
solution,-1.0305296041854315
art,-1.093451368038774
necessary,-1.2223140595733748
readily,-1.2883796347364884
education,-1.202209956065339
rare,-1.106727960104966
friendship,1.270507178687398
document,-1.317604227374254
profound,-1.096765808697996
region,-1.1139832254186326
anatomy,-1.4610074133415025
provincial,-1.224739978303707
assume,-1.2199601374634312
distance,1.10842630743472
vessel,-1.1409225590748082
quickly,1.3544623079058515
urged,-1.2308041824352198
persons,-1.162913409948274
determination,1.4793172482137043
individual,-1.258781878339064
bending,1.3286965986044208
derived,-1.251210176922452
confederate,-1.2834059062509653
soldiers,1.2422691918956439
branches,-1.170032526001381
tennessee,-1.1209413157445534
louisiana,-1.1556156870714795
georgia,-1.1772308444191188
negro,-1.3319974403692474
voters,-1.2182715466620442
opposed,-1.3168497002681858
views,-1.1114824034027495
oak,1.3284653382395075
receiving,1.1213878285202972
openly,-1.1484885224839922
succeeded,-1.2441231163032616
efforts,-1.1482935522090194
united,-1.0982517685839521
government,-1.1789789921773481
classes,-1.5209685134937336
community,-1.4054161265715959
eventually,-1.152461507735438
movement,-1.131345460910107
laying,-1.128752107014101
forget,1.2499161056009738
sun,1.0892523198828423
dim,1.3261333795022932
lifted,1.2480863549541625
bridge,1.1789920200046025
cook,1.5178189193804634
h,-1.0455467483198075
proved,-1.17800709352877
haste,1.5226566972061448
places,1.111767052846048
river,1.02995596432308
accident,-1.2828401028762426
calling,1.1716123560523148
authorities,-1.2326219278788415
condition,-1.2424781989216513
stages,-1.1830110628502701
depressed,1.0568291154320395
direct,-1.2381042534381446
win,1.15435242587938
washing,-1.1193204822714653
hungry,1.4636075231561243
bite,-1.1402581723369598
trade,-1.2551341258496633
pieces,1.4329518644607275
j,-1.0630500459202905
addressed,1.2821922016045793
captain,1.276064804154823
calhoun,-1.0986249009422144
star,1.185380810531302
leader,-1.10362791619602
names,-1.2361223179665997
career,-1.1192023818666372
touched,1.3271074363670088
february,-1.158458415762925
ships,-1.1124987524629957
texas,-1.11753001710454
origin,-1.2584920116899074
vessels,-1.1549794667945568
native,-1.1605966267868197
americans,-1.1387960553394005
germans,1.0626943881131128
badly,1.3818403038073857
somewhere,1.3621749480753926
atlantic,-1.2299109512414723
stern,1.244593864946491
wave,1.3890586282738493
college,-1.1195610876235425
opium,1.081029271686157
foolish,1.4605289265895982
rid,1.0818436948979508
slave,-1.102800044478123
mingled,1.3585719583385576
needle,-1.083834166564399
flew,1.2115213250770123
control,-1.241155919341855
grief,1.278630390189796
sweet,1.4135519003835604
wine,1.291502602052622
hitherto,-1.6433699336015526
forty,-1.025539084619257
sleeping,1.4888173596726484
timid,1.4129575466790634
promised,1.2879218560934154
gap,-1.0800017917279778
oil,-1.076725862618811
bodies,-1.0859187798281638
lack,-1.3106794064540637
circles,-1.1399819486785963
muttered,1.3600700129491596
thoughts,1.2265795307309475
resting,1.2572131350788238
supply,-1.1700565254207453
nerve,-1.1581358893139484
absorbed,-1.0769143782401043
loose,-1.0266667032180974
lot,1.454240954996767
normal,-1.2365457511464923
injections,-1.2619819579227043
midst,1.367127467487436
purchase,-1.2161649543031192
nights,1.4976956390678895
1000,-1.0727939224960858
clair,1.0854116932469728
whistle,1.31926705243339
cart,1.23431882159917
comrade,1.658690937991917
horse,1.250434659552461
deserted,1.1666398255018302
gradually,-1.1082194921318882
regular,-1.137305633161914
shouts,1.2686482294792325
tax,-1.1237951493515084
current,-1.1138151814324067
plenty,1.4535927460069145
companies,-1.1912626294137971
cannon,1.1314748709519844
earlier,-1.234930502726841
commissions,-1.2711052199140076
perform,-1.130066453239816
expecting,1.4646690448953061
shipping,-1.3855329901166216
agitated,1.3370933657332091
irresistible,1.2965313750244138
attempted,-1.301572099103843
acts,-1.197148474183396
fears,1.4695124939313597
accompanied,-1.0772741960467553
resistance,-1.4413519180051346
aspect,-1.077233755704141
discovery,-1.271883114801801
drops,1.2447839998252965
curtain,1.294183796475873
implicated,-1.3080233842809286
protested,-1.3083143268029032
horrible,1.31023831277917
scar,-1.086100939170965
outer,-1.05459293084091
powerful,-1.119490263185682
weakness,-1.1177887384659242
shirt,1.2625469091831116
nail,-1.0570461009030803
bleeding,-1.0948163066633452
adding,1.2824316459403229
source,-1.0997953637771896
denied,-1.1775533619001668
declared,-1.115936547520548
afford,-1.5382958256181476
swept,-1.0858660282950976
seize,1.2287342704755573
downstairs,1.7246087513690977
villages,-1.0752567618401019
hate,1.304502923977656
stable,1.2879708035343975
forgive,1.2524838144801482
madam,1.5076083536049039
dining,1.3790957483996185
supper,1.455926337401829
feelings,1.1776105708591313
simply,1.2556785615120358
hearts,1.218172201797154
embarrassed,1.52521601286523
intently,1.5119550502891723
coarse,1.2698774382510127
pause,1.5390262489908548
dearest,1.563244505828471
posted,1.1193230723349958
valuable,-1.2839533579673261
bare,1.1378121964399832
preparing,1.624356584821472
dressing,1.0185521615222581
gown,1.1412077637327573
constructed,-1.4383917102861326
motionless,1.2712337270702447
wake,1.4966530944907248
summer,1.0999177057970795
previous,1.0400304278332775
awake,1.569622173376604
sunshine,1.334464670247659
carts,1.1670231117513226
dream,1.4264399781830241
gallop,1.3166247583147435
wisdom,-1.2210893918485268
crossed,1.2104922519847234
sharply,1.0743671206130527
projecting,-1.159771316036433
charged,-1.265756878859045
cells,-1.1653264589659338
bath,1.2724747152384677
beauty,1.2494404707013096
needs,-1.112086358377009
haired,1.1843771534772105
sleepy,1.5668597181579602
exposure,-1.0353683173545372
pillow,1.2456238735271838
destiny,-1.2834910630996796
submit,-1.1980990356209622
proper,-1.108917970684435
passionately,1.3018547099261844
execution,1.293299204174254
articles,-1.0410505267610801
base,-1.1327365099387563
famous,1.0899855775441236
painted,-1.0866792446782128
flesh,1.1970514175955431
appropriate,-1.2939810280736737
match,1.272792304324023
25,-1.1767799576896683
fortnight,1.190112971357376
debt,-1.0946431887752888
dollars,-1.0888482485741704
chosen,1.049516930490711
filling,-1.146539575466199
saving,-1.2294260433031479
sums,-1.1791539773337507
improved,-1.205918685194935
poured,-1.161486301390933
relief,-1.070440120183374
christmas,1.3441154238324093
wishing,1.2300822441907429
hung,1.229770213710379
frost,1.0903978248588673
ice,1.2386185791877244
million,-1.0752203859049796
space,-1.1109335624834786
humanity,-1.208598070951547
combination,-1.4215592726945698
recover,-1.294410085948393
owner,-1.0869487676952507
intellectual,-1.1686754779531603
honest,1.3944663467156804
defend,-1.2200445215190452
uniform,1.0668308651405831
fled,1.1310803006766852
battle,1.0460492202066496
spoils,-1.36837366704549
victory,-1.0479464550921127
restored,-1.3468166247988225
henry,1.0590315489657447
tied,1.1554539982800538
lining,-1.1108743655526734
restore,-1.4430272895934633
unnecessary,-1.199230539513245
article,-1.1090752665336563
patches,-1.0935994677593168
balance,-1.1927105537055862
moral,-1.1464035642316657
decline,-1.2869822819107435
leads,-1.2452328738115872
lime,-1.1197803390849397
attained,-1.3619461533542274
stupid,1.350520880863738
capacity,-1.2516949908431638
flat,1.0707946380450502
buy,1.0889194072815103
sold,-1.1150408185522553
gathered,1.1815257014797609
odour,-1.3033402307343613
accumulation,-1.3946304027890766
affection,-1.0644079034946203
offering,1.308137295453143
stain,-1.1844247828765098
frequent,-1.1757883464485315
candle,1.3663192047161548
eh,1.3513939675006936
electric,-1.1376201617563846
countess,1.4153996070033752
mercy,1.0909295533665295
considerations,-1.2141800478311864
induce,-1.400709551112171
december,-1.118041550084564
catherine,1.6061576779447801
dismay,1.7492898369089582
intense,-1.254674021490305
played,1.2139926732767663
recourse,-1.4094495191498788
6,-1.2438525335108641
introduction,-1.3259729390290684
standard,-1.0668394500300864
focus,-1.2857058696240053
grain,-1.118517654700046
determine,-1.3357119281731977
delayed,-1.2904306350134849
scotch,-1.074979813608705
circulation,-1.2285469379306853
winter,1.143558075127671
rounded,-1.1487561817022032
intelligent,1.4177836155263062
recalled,1.3343132483552669
choosing,-1.3345465971563069
learning,1.1310586978000985
giving,1.0959731758534563
sigh,1.5308507096370785
inn,1.217995215283863
museum,-1.2001210096258308
host,1.5504370204937494
stars,1.2613010183706208
shots,1.2925650161092987
doctors,1.3494665715750234
prosperity,-1.4319477248746126
servitude,-1.3725135611796626
establish,-1.320802646417768
faces,1.2854124920265273
nodded,1.4281392247369302
recommended,-1.3965784497814575
supplied,-1.27524052677063
ate,1.6009090101879808
teach,1.441789997576846
finish,1.599926095160266
numbers,-1.1818312192085243
big,1.1819302844386834
entry,-1.29634258113993
100,-1.0872859681959857
longed,1.3243643315329565
wealth,-1.1922968673871832
acquired,-1.119928471742423
christ,1.1831781392170206
sternly,1.5625499203248916
commission,-1.2245688666520984
upset,1.8098061467477764
shed,1.1821748037538586
kill,1.268867660673227
chose,1.1466101846241903
sobbing,1.5135213929637386
heaven,1.1116863167757791
reaching,-1.078695233850829
chief,-1.0032121288796076
seventy,-1.0640641180555688
tend,-1.23735330431766
association,-1.4403930458446983
sharing,-1.231470943962509
roylott,1.021243986383221
woke,1.5497998040042635
ladies,1.35476320537229
rapid,-1.0415436921951473
basis,-1.4116785381548596
accompany,-1.2768533274160672
intimate,1.12979412212118
restless,1.148171532218476
forearm,-1.1309041111579712
strain,-1.1646372591800986
continues,-1.4313620241175298
cares,1.3405620313029063
sore,-1.0533688888992812
western,-1.204669711023781
estates,-1.104389503559742
hampshire,-1.1819185428931653
century,-1.099606323974466
acres,-1.1057861242834406
obtained,-1.18906952484052
advance,1.123995470984379
relative,-1.5195276576463221
term,-1.152540681871137
artillery,1.1822464280148088
provision,-1.2780320941382397
annual,-1.4286699431637775
event,-1.1161948842098006
railway,-1.2047396289865084
approaching,1.3873058492731698
village,1.2357560209565486
accept,1.0628557221980963
animals,-1.2533273438537893
aunt,1.3846709610831853
deprived,-1.1762418107714012
wing,1.3678475322851542
central,-1.215914332882703
wretched,1.9039432525557307
consequence,-1.4606336360657404
moments,1.3741266206737124
security,-1.517876418852263
impending,1.1352457508500118
bind,1.2339675612420338
allied,-1.3960589239915786
forth,-1.0333511102378183
shawl,1.4338540789937457
swaying,1.40130015189814
unconscious,1.4720782961352283
satisfactory,-1.3321051436069054
wide,-1.0546017911249563
pure,-1.0773326251397415
waters,-1.1209165565571393
opposition,-1.1169417339035324
move,1.2512001990009443
falling,1.1456945495357833
agricultural,-1.4170919460258675
decided,1.1466069017436937
dangerous,-1.176151328399242
feeble,1.0857128226441919
commons,-1.1690347553051896
prices,-1.1395388212045368
total,-1.2240115553138462
girls,1.1958025915921269
wasted,1.2450936613026764
tooth,-1.3093580988987674
slope,1.1292135563895556
thickening,-1.2313693130302037
gossip,1.4977529420097988
joy,1.2191533658054825
portion,-1.1873701016546958
partly,-1.2461503933635252
repair,-1.2943638263364274
comparatively,-1.190708504686998
modern,-1.2745427491265713
firmly,1.0810475236738637
perplexity,1.3750952521246262
original,-1.1736873587550514
attached,-1.1268910677460486
fool,1.2784876017551288
changes,-1.2926583897232242
milk,-1.1487055411050027
roused,1.5876381850347576
occupy,1.2320767703348965
noise,1.440116724449089
gates,1.1722592452771543
hoarse,1.3960187614891202
element,-1.4860822770688311
cheerful,1.3491283119328412
exchanged,1.5745768949161008
distorted,1.309710701795464
affected,-1.1786504342245159
shoes,1.1865129202818714
cast,1.0653538413602968
eyed,1.2947969099970735
ray,-1.0953109317591867
occasional,1.274190481789057
tones,1.4691790735669008
stronger,1.1648684759957406
audible,1.3210828374592711
steam,-1.1692531990529174
distant,-1.078214697891063
handle,1.6144525099782212
rigid,-1.1759509197232658
tightly,-1.1034255381484854
falls,-1.248132517049581
rapidity,-1.182742703250164
hastily,1.6043358504887255
causing,-1.2010482722674702
responsible,-1.4057417411193562
conscience,1.5108221060785965
afforded,-1.496355613541899
worthy,1.1197735318854862
en,-1.2034445998026935
steadily,-1.1417667356958763
officials,-1.1451001851417102
hastened,1.394669384455008
soft,-1.0412211550258308
suffering,1.0900582696948047
inquiring,1.6233466043229914
regret,1.5274050233129826
crisis,-1.2996589470689754
spongy,-1.2624839927010885
surface,-1.107922152888256
province,-1.1024163522197852
attack,-1.1093091915608393
cotton,-1.1353800547295576
bandage,-1.1202096100744974
believed,-1.1974483725550975
justice,-1.0674222070741555
composed,-1.0870761017927626
collected,-1.0885504580078322
tired,1.6553091077051754
bandaged,1.3875280308024005
cure,-1.1459018927473745
clerk,1.8053840599872608
tense,-1.1570396722410157
bones,-1.1493636730703671
due,-1.3122146448298648
nearer,1.1544234005496248
qualifications,-1.3085153494702149
bosom,1.519475225781696
thoughtful,1.4380136051253363
restrain,1.2140511980341495
convenient,-1.2983285802958644
inconvenience,-1.4030126507927823
fee,-1.117614489771745
thus,-1.307190289866936
deposit,-1.2577179724313041
enable,-1.3683576835369529
operations,-1.3920235020485565
unpleasant,1.2921099444068311
necessity,-1.1932657889354659
lest,1.3321186337795334
porter,1.3523438370366574
interrupted,1.37440908410997
porch,1.3530106073096568
muttering,1.569557812468064
pushing,1.3737709544036951
tone,1.141356843636625
hoping,1.614487466302003
towns,-1.1793084086354966
sick,1.3705719577906197
payment,-1.222595424960049
footsteps,1.3975615137984532
introduced,-1.160027888495718
secretary,1.0457739048638672
lateral,-1.1763144665689702
columns,1.1438197705287556
stiffness,-1.2492329300198441
designed,-1.4417814901889219
cries,1.3642941525195902
spine,-1.1256165945377434
rejected,-1.145096597377582
moon,1.216503765094929
conscious,1.1423008706999134
painfully,1.502215940341264
wounded,1.2498486834343454
etc,-1.1958556615461173
captured,1.08966140272284
softened,1.1224296081403897
hills,1.0040331058228582
vote,-1.1168649937648536
scale,-1.2738766851323318
thanks,1.3192037067539302
destined,-1.2983584619889148
englishman,1.5342581534405932
vainly,1.5810124454796335
flames,1.3281467440969918
peasant,1.1932910004867594
containing,-1.0838778473707056
reduced,-1.2727218928274662
machinery,-1.3837552600523126
masses,-1.12916040460136
bold,1.4367290438558435
simon,1.0572969914531147
moves,-1.2470572875103967
bullet,-1.1568095638752933
social,-1.152411626661594
status,-1.2185337845658604
tells,1.1933809019834674
sees,1.310238984107043
arrange,1.4008740503904298
robert,-1.0884517253743564
administration,-1.2599554880934696
disliked,1.44120432407102
san,-1.2972175048828456
stretching,-1.1158308550939275
protection,-1.2282135939376735
principle,-1.3152287056624425
management,-1.279310113790009
britain,-1.0902305730021802
definitely,-1.2464450935846407
california,-1.1068993292325515
alliance,-1.137307442138755
invited,1.325659292593968
occurrence,-1.2291267161309982
affecting,-1.3855807926297825
performed,-1.1693979313255967
prolonged,-1.1645544847875813
footman,1.4173013124800824
footmen,1.5234514998503215
disturbance,-1.1999029781235782
steady,-1.1952832759549892
curly,1.1556847495893754
advanced,-1.1093819549921318
bowing,1.5501046601758866
class,-1.1896359423367737
pardon,1.3289294356271135
extend,-1.2812816815024306
offer,1.205623296947026
arrive,1.2434488277367401
directly,-1.2289494689237797
friendly,1.1486607807581108
amused,1.5935267844270835
pacific,-1.170123124994033
mountains,-1.171366179014438
resolutions,-1.1626713730994398
heroic,1.2767697281635786
sacrifice,1.0601469558810852
renewed,-1.2923567255302795
relate,-1.2119001327015984
childish,1.5012230890002685
complaint,-1.3171637788372523
threatening,1.1433482909788124
fellows,1.3891324518948442
characters,-1.2173636108101784
existing,-1.5078908850636266
dissatisfied,1.4011206137470251
dragging,1.5443176871360154
margin,-1.2387769863762832
f,-1.1229585964358633
triumph,-1.153542196565868
ancient,-1.1573511011161823
messenger,1.2472574005224457
measure,-1.2732533428078998
authority,-1.137623296863546
subjected,-1.3774352397694847
blame,1.308697838226468
francis,1.3411219064017663
hay,1.203628854931326
offended,1.3522705811534181
resist,-1.263534001561489
mexico,-1.126406476726809
indians,-1.2554442475279466
sending,1.163035163516707
paris,-1.0334669708392015
frowning,1.4142240216640347
monarch,1.3615283707677248
minister,1.1234827961277214
citizens,-1.1658966631155758
flag,1.1800219560554128
viewed,-1.4442064385432292
undergo,-1.2151274352728463
significant,1.26928627692596
select,-1.2877107184432404
loving,1.218260592522167
gracious,1.2522117504750674
snow,1.193795570149072
commanding,1.1546459655383772
swayed,1.439306766484292
fighting,1.1335060535643884
tight,1.1072421763151226
alexander,1.112272082626058
banking,-1.3280882812666224
belonging,1.1803412404804656
funds,-1.4205613937420134
increasing,-1.1040848870686624
advancing,-1.139825791753132
empire,-1.139841191636837
refrain,1.630907984021899
responsibility,-1.1418428832727283
national,-1.230005934655088
ensue,-1.3295069576556746
everywhere,1.2410416764963532
niece,1.6607093758750564
200,-1.3005386596910729
generous,-1.3980542194060654
demand,-1.1096192630982336
kissed,1.2888618585553986
moving,1.1756127091221673
rage,1.6402668206675386
ruined,1.187470129880505
nation,-1.1694154925781397
concealed,1.2274361348078968
considered,-1.1839876131598415
complex,-1.3224838518125313
nobody,1.5658166963753373
stirred,1.1984883099482992
accepted,-1.0926185232771417
entrance,1.0733230577087636
crying,1.4541134374857667
facing,1.209850125581057
cousin,1.2983751506677037
serve,1.213498328208773
altered,-1.1869183470067755
limit,-1.439570078548528
joint,-1.1528616793692288
bread,1.1795354391600323
uncommon,-1.4140753874665315
sorrow,1.1584314807395144
differently,1.3693413544130615
excessive,-1.335128835812915
passionate,1.1359209164842687
proud,1.2057526472618143
repeat,1.6743036620375995
admitted,-1.1536181003869557
hid,1.3446330098033057
crushing,-1.3153299329600738
opponent,1.3863791763911433
naked,1.3697753881362829
depression,-1.3504010785312264
framework,-1.21253869193929
outline,-1.3012002865701235
effected,-1.3920697587635433
excluded,-1.352177723784133
gratitude,1.3584835441789036
limited,-1.2931174162795618
valet,1.4857873100981907
reasonable,-1.1678347784252583
wherever,-1.2786155842238145
manifestations,-1.2840466610217862
placing,-1.2706378687773991
literary,-1.170555695497871
proportion,-1.2485719178539416
avoiding,1.4246184770396728
enterprise,-1.2065100065249121
schools,-1.2926229701597438
hunter,1.1376887371932591
parents,1.2460971329896449
seeking,1.3177103484995514
employment,-1.5080077494322572
anteroom,1.600931133623538
fold,-1.1298469247339809
rank,-1.0945711128379934
killing,1.2371041102588485
obey,1.4312204403817979
commands,-1.1956084403339071
offensive,-1.220914028073671
overcome,-1.2695553576984746
decision,-1.144885962264883
philadelphia,-1.1299683106147183
rucastle,1.2133551846016102
natured,1.2713934616412494
cease,1.3478938536237037
grateful,1.5048159519538535
fulfilled,-1.2123589265386219
abnormal,-1.4300276570616852
tube,-1.1165759474920807
trains,1.122105885641028
studies,-1.2412372204663376
brief,-1.2216808866466655
rolling,1.3504982465403055
sin,1.1648743751386998
hidden,1.3630602678009638
devised,-1.3220639029640737
awaited,1.350367523727585
actual,-1.3113190877029115
treatment,-1.24335314085268
uncomfortable,1.5397158968139264
tears,1.2532626264173037
gloomy,1.2857318011667735
weaker,-1.3263285749599756
capture,1.2071905248842603
drunk,1.6391993230301283
nursery,1.553383457681354
entire,-1.3550693279616661
chapter,-1.1505078173392722
lowered,1.222691532461401
pretext,1.4176636878482292
peaceful,-1.290269088040337
trunk,-1.1343382011674203
suite,1.2213489905832802
preoccupied,1.4321455109943129
forbidden,1.3405106564442086
drinking,1.6319184085478964
resembling,-1.1147167406059582
illness,1.2613361098897253
dealing,-1.4121135173593535
setting,-1.1099863405231973
various,-1.1646642061907477
intentions,1.2125569652600956
fed,1.3343393541991215
meeting,1.2212739586551205
relieve,-1.3820938568050014
assembled,1.1033401599249126
fever,-1.0765940438607184
arguments,-1.2558056212178201
based,-1.2924387949758933
sources,-1.4743817818044895
domain,-1.11951527423486
encouraged,-1.577998674330195
suggestion,-1.223851433144257
http,-1.1435188322240302
include,-1.4026660534973374
including,-1.2163980853153409
99,-1.4279144817486622
conservative,-1.2166812568377647
selected,-1.175204924264665
audience,1.6220817824321214
1,-1.1959314708714024
population,-1.2400473617379912
goal,-1.1852983188389887
july,-1.1308191919656874
archive,-1.21004554745133
foundation,-1.091122923493498
donations,-1.103476748498901
alabama,-1.2535237034255673
arkansas,-1.2437178279231145
connecticut,-1.1216780180147632
delaware,-1.2093044338069778
illinois,-1.2088045011420532
indiana,-1.2472260645872788
iowa,-1.309346438635597
kansas,-1.1504414339415276
kentucky,-1.1014243513877757
maine,-1.306502856400007
massachusetts,-1.1617949303076096
michigan,-1.23474914411552
mississippi,-1.1121236713859277
missouri,-1.1460730115845315
nebraska,-1.1619816568035597
york,-1.0634395675194135
carolina,-1.0911328508930287
ohio,-1.0962141183169958
oregon,-1.240675899870013
rhode,-1.1463323201652686
utah,-1.2480710763669949
virginia,-1.1196825835824327
washington,-1.109155580997716
wisconsin,-1.24318100524527
requirements,-1.335161659027398
constantly,-1.1701223774243998
finishing,1.6158271870530843
international,-1.3003123132360355
university,-1.1411346816343382
transfer,-1.508302010271715
approved,-1.2009211254553542
internal,-1.2291995114011642
revenue,-1.2654929449301429
3,-1.3209010602944713
organization,-1.3893975373553091
maximum,-1.4784358028841784
permitted,-1.4599673022043342
michael,1.1056701121287886
hart,-1.0899633524461865
liability,-1.3821950887284318
distribute,-1.1458857094616848
copies,-1.1887146062426572
tm,-1.185660336941138
physical,-1.1704615405423102
medium,-1.1912748237590365
distributed,-1.161054871099457
trademark,-1.1710494824556426
commercial,-1.301742142840656
products,-1.3403417147729249
works,-1.1751394910691508
despite,1.09193729182936
defective,-1.3900735514643954
damaged,-1.2911720704323977
virus,-1.3333258977776379
damage,-1.367176468087465
equipment,-1.3193534870874253
damages,-1.3413544832873892
replacement,-1.2091894706402335
contract,-1.519269016666711
express,1.0711180198973158
agents,-1.2271914439416016
production,-1.2806448403529755
distribution,-1.30654310859859
references,-1.2546060979937694
proprietary,-1.412034670554482
resulting,-1.275355192925215
program,-1.2870417362551896
honor,1.269891244510114
provisions,-1.1566187618816692
20,-1.152285070181464
profits,-1.3856784765638233
applicable,-1.3655140568998814
taxes,-1.1527894000129904
